region_aggregation_id,region_type,region
scotland,county,
scotland,county,
scotland,county,
scotland,county,
scotland,county,
scotland,county,
scotland,county,
scotland,county,
scotland,county,
scotland,county,
scotland,county,
isle of man,county,
isle of man,county,
isle of man,county,
isle of man,county,
isle of man,county,
isle of man,county,
republic of ireland,county,westmeath
republic of ireland,county,wexford
republic of ireland,county,wicklow
republic of ireland,county,waterford
republic of ireland,county,tipperary
republic of ireland,county,offaly
republic of ireland,county,roscommon
republic of ireland,county,sligo
republic of ireland,county,longford
republic of ireland,county,louth
republic of ireland,county,mayo
republic of ireland,county,meath
republic of ireland,county,monaghan
republic of ireland,county,kerry
republic of ireland,county,kildare
republic of ireland,county,kilkenny
republic of ireland,county,laois
republic of ireland,county,leitrim
republic of ireland,county,limerick
republic of ireland,county,galway
republic of ireland,county,dublin
republic of ireland,county,clare
republic of ireland,county,cork
republic of ireland,county,donegal
republic of ireland,county,carlow
republic of ireland,county,cavan
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
republic of ireland,county,
